Time(s),Pressure(pa),Humidity(RH%),Temperature(C),Gas(NoUnitYet)
411.5,99522.4121094,100,26,312
412.0,99517.7734375,100,26,312
412.5,99505.6884766,100,26,311
413.0,99523.0712891,100,26,314
413.5,99521.5820312,100,26,317
414.0,99521.2890625,100,26,314
414.5,99514.2333984,100,26,315
415.0,99511.5234375,100,26,314
415.5,99517.0654297,100,26,313
416.0,99524.5605469,100,26,314
416.5,99506.7382812,100,26,315
417.0,99503.0761719,100,26,312
417.5,99511.2304688,100,26,314
418.0,99502.6611328,100,26,311
418.5,99520.0195312,100,26,312
419.0,99504.4433594,100,26,316
419.5,99489.3310547,100,26,315
420.0,99493.5302734,100,26,314
420.5,99506.4453125,100,26,313
421.0,99507.9345703,100,26,317
421.5,99495.5810547,100,26,315
422.0,99494.3603516,100,26,313
422.5,99495.8496094,100,26,315
423.0,99472.9003906,100,26,317
423.5,99490.8203125,100,26,317
424.0,99510.2294922,100,26,309
424.5,99501.1230469,100,26,314
425.0,99482.0068359,100,26,310
425.5,99488.0615234,100,26,316
426.0,99488.8916016,100,26,315
426.5,99472.9003906,100,26,314
427.0,99469.8730469,100,26,312
427.5,99505.4199219,100,26,316
428.0,99469.6044922,100,26,311
428.5,99488.4765625,100,26,312
429.0,99473.6816406,100,26,311
429.5,99472.0458984,100,26,311
430.0,99477.4658203,100,26,314
430.5,99478.0029297,100,26,314
431.0,99483.6669922,100,26,315
431.5,99461.5478516,100,26,315
432.0,99451.6357422,100,26,315
432.5,99460.7666016,100,26,313
433.0,99450.5371094,100,26,313
433.5,99467.4804688,100,26,315
434.0,99465.3320312,100,26,315
434.5,99443.1152344,100,26,311
435.0,99490.3320312,100,26,315
435.5,99462.2070312,100,26,311
436.0,99440.2099609,100,26,313
436.5,99455.7861328,100,26,316
437.0,99484.3017578,100,26,311
437.5,99460.6933594,100,26,316
438.0,99450.3662109,100,26,317
438.5,99477.9296875,100,26,318
439.0,99458.6425781,100,26,314
439.5,99454.296875,100,26,312
440.0,99422.1191406,100,26,313
440.5,99453.6132812,100,26,316
441.0,99438.28125,100,26,314
441.5,99441.3818359,100,26,311
442.0,99442.3583984,100,26,313
442.5,99450.6347656,100,26,314
443.0,99445.4345703,100,26,311
443.5,99456.7382812,100,26,315
444.0,99444.53125,100,26,311
444.5,99413.671875,100,26,313
445.0,99445.1660156,100,26,313
445.5,99435.7910156,100,26,314
446.0,99424.4140625,100,26,313
446.5,99423.1689453,100,26,315
447.0,99436.8652344,100,26,312
447.5,99449.9023438,100,26,315
448.0,99438.0859375,100,26,315
448.5,99428.8818359,100,26,312
449.0,99437.5244141,100,26,315
449.5,99426.0253906,100,26,314
450.0,99443.359375,100,26,314
450.5,99449.1943359,100,26,313
451.0,99451.9287109,100,26,314
451.5,99430.7373047,100,26,314
452.0,99421.3867188,100,26,313
452.5,99417.3095703,100,26,317
453.0,99425.0,100,26,311
453.5,99413.7695312,100,26,312
454.0,99442.5537109,100,26,315
454.5,99451.3183594,100,26,314
455.0,99419.1894531,100,26,314
455.5,99400.8789062,100,26,310
456.0,99417.0166016,100,26,314
456.5,99411.0107422,100,26,312
457.0,99418.5058594,100,26,316
457.5,99402.4658203,100,26,315
458.0,99415.7470703,100,26,316
458.5,99418.8964844,100,26,319
459.0,99413.9892578,100,26,315
459.5,99393.7988281,100,26,317
460.0,99402.1972656,100,26,311
460.5,99392.1630859,100,26,315
461.0,99395.8007812,100,26,316
461.5,99418.9941406,100,26,313
462.0,99406.7871094,100,26,313
462.5,99380.8837891,100,26,312
463.0,99417.0898438,100,26,317
463.5,99376.2451172,100,26,316
464.0,99365.9179688,100,26,311
464.5,99418.6035156,100,26,313
465.0,99390.2099609,100,26,316
465.5,99408.8134766,100,26,314
466.0,99389.6728516,100,26,317
466.5,99393.8964844,100,26,310
467.0,99378.5644531,100,26,314
467.5,99406.8847656,100,26,315
468.0,99394.140625,100,26,314
468.5,99369.8242188,100,26,313
469.0,99359.2529297,100,26,313
469.5,99407.2998047,100,26,316
470.0,99368.3349609,100,26,315
470.5,99361.4257812,100,26,314
471.0,99369.2626953,100,26,313
471.5,99385.6933594,100,26,316
472.0,99377.5634766,100,26,314
472.5,99373.9990234,100,26,316
473.0,99354.6142578,100,26,313
473.5,99382.6904297,100,26,314
474.0,99365.4541016,100,26,314
474.5,99380.5175781,100,26,315
475.0,99372.3632812,100,26,315
475.5,99379.1503906,100,26,315
476.0,99353.7841797,100,26,314
476.5,99370.1904297,100,26,311
477.0,99383.8623047,100,26,311
477.5,99375.7568359,100,26,313
478.0,99347.3632812,100,26,317
478.5,99392.6757812,100,26,314
479.0,99328.2226562,100,26,315
479.5,99350.5126953,100,26,314
480.0,99355.2490234,100,26,314
480.5,99379.6630859,100,26,314
481.0,99350.4638672,100,26,312
481.5,99348.4619141,100,26,312
482.0,99362.5732422,100,26,313
482.5,99368.6523438,100,26,315
483.0,99356.5429688,100,26,313
483.5,99331.0791016,100,26,314
484.0,99342.0654297,100,26,313
484.5,99328.8818359,100,26,314
485.0,99347.7294922,100,26,314
485.5,99348.9501953,100,26,315
486.0,99315.4541016,100,26,317
486.5,99335.8154297,100,26,316
487.0,99328.7353516,100,26,315
487.5,99329.6630859,100,26,313
488.0,99341.3574219,100,26,313
488.5,99337.1337891,100,26,314
489.0,99322.3632812,100,26,315
489.5,99338.5009766,100,26,314
490.0,99320.0439453,100,26,313
490.5,99329.5410156,100,26,316
491.0,99327.9052734,100,26,314
491.5,99317.3339844,100,26,315
492.0,99323.4130859,100,26,313
492.5,99328.125,100,26,315
493.0,99324.0722656,100,26,315
493.5,99284.6191406,100,26,315
494.0,99332.2509766,100,26,315
494.5,99331.8115234,100,26,316
495.0,99325.7324219,100,26,313
495.5,99311.4990234,100,26,311
496.0,99321.2158203,100,26,311
496.5,99319.4580078,100,26,314
497.0,99320.1416016,100,26,317
497.5,99319.4580078,100,26,317
498.0,99295.8740234,100,26,316
498.5,99293.5546875,100,26,313
499.0,99308.8623047,100,26,316
499.5,99294.8974609,100,26,315
500.0,99287.8417969,100,26,317
500.5,99296.3867188,100,26,316
501.0,99328.8085938,100,26,312
501.5,99309.5458984,100,26,313
502.0,99305.46875,100,26,312
502.5,99291.5039062,100,26,317
503.0,99292.5537109,100,26,314
503.5,99309.7900391,100,26,316
504.0,99307.3730469,100,26,316
504.5,99285.3759766,100,26,312
505.0,99285.6445312,100,26,316
505.5,99291.4794922,100,26,313
506.0,99285.5224609,100,26,311
506.5,99305.859375,100,26,316
507.0,99274.3896484,100,26,316
507.5,99292.8222656,100,26,314
508.0,99287.2802734,100,26,316
508.5,99278.0273438,100,26,313
509.0,99315.0878906,100,26,315
509.5,99278.4667969,100,26,314
510.0,99288.8916016,100,26,314
510.5,99278.8574219,100,26,313
511.0,99286.328125,100,26,316
511.5,99270.1416016,100,26,316
512.0,99288.4765625,100,26,314
512.5,99271.9482422,100,26,315
513.0,99279.5410156,100,26,314
513.5,99272.2900391,100,26,313
514.0,99263.6474609,100,26,312
514.5,99274.609375,100,26,315
515.0,99278.9794922,100,26,316
515.5,99293.75,100,26,315
516.0,99269.9951172,100,26,315
516.5,99279.9072266,100,26,312
517.0,99278.3935547,100,26,315
517.5,99269.7265625,100,26,319
518.0,99244.3603516,100,26,311
518.5,99272.8271484,100,26,314
519.0,99258.59375,100,26,314
519.5,99272.8271484,100,26,315
520.0,99266.1865234,100,26,314
520.5,99250.7324219,100,26,313
521.0,99253.0029297,100,26,317
521.5,99247.8759766,100,26,316
522.0,99266.7236328,100,26,311
522.5,99245.2880859,100,26,316
523.0,99252.4658203,100,26,313
523.5,99246.8017578,100,26,316
524.0,99266.5771484,100,26,313
524.5,99262.3779297,100,26,314
525.0,99250.2929688,100,26,314
525.5,99267.2119141,100,26,313
526.0,99246.2158203,100,26,315
526.5,99241.6015625,100,26,316
527.0,99251.3916016,100,26,313
527.5,99242.5537109,100,26,316
528.0,99259.9121094,100,26,316
528.5,99231.4208984,100,26,317
529.0,99208.3496094,100,26,315
529.5,99245.5322266,100,26,316
530.0,99235.8886719,100,26,315
530.5,99250.5371094,100,26,316
531.0,99223.1445312,100,26,315
531.5,99239.5507812,100,26,314
532.0,99237.109375,100,26,317
532.5,99229.6630859,100,26,315
533.0,99226.2695312,100,26,315
533.5,99239.9658203,100,26,318
534.0,99239.5507812,100,26,314
534.5,99213.0859375,100,26,311
535.0,99227.6367188,100,26,314
535.5,99251.8798828,100,26,313
536.0,99227.3193359,100,26,315
536.5,99233.9599609,100,26,310
537.0,99238.9892578,100,26,312
537.5,99234.6435547,100,26,315
538.0,99224.21875,100,26,314
538.5,99228.8085938,100,26,313
539.0,99223.9013672,100,26,314
539.5,99226.6357422,100,26,313
540.0,99223.3886719,100,26,315
540.5,99232.3486328,100,26,316
541.0,99214.2822266,100,26,314
541.5,99234.4726562,100,26,315
542.0,99211.0351562,100,26,317
542.5,99213.8916016,100,26,311
543.0,99217.2607422,100,26,309
543.5,99214.4287109,100,26,315
544.0,99200.9765625,100,26,315
544.5,99214.4287109,100,26,313
545.0,99215.234375,100,26,313
545.5,99228.4912109,100,26,314
546.0,99203.6865234,100,26,313
546.5,99207.1044922,100,26,313
547.0,99207.0800781,100,26,314
547.5,99210.6201172,100,26,314
548.0,99206.640625,100,26,317
548.5,99188.6230469,100,26,315
549.0,99207.6171875,100,26,315
549.5,99210.0341797,100,26,315
550.0,99222.2412109,100,26,313
550.5,99199.0478516,100,26,315
551.0,99192.9443359,100,26,314
551.5,99217.9199219,100,26,314
552.0,99178.5644531,100,26,314
552.5,99180.4931641,100,26,316
553.0,99186.4501953,100,26,315
553.5,99208.3984375,100,26,313
554.0,99199.0478516,100,26,313
554.5,99206.7871094,100,26,314
555.0,99180.8837891,100,26,313
555.5,99184.9609375,100,26,315
556.0,99182.2509766,100,26,313
556.5,99179.0039062,100,26,315
557.0,99183.0322266,100,26,313
557.5,99171.8017578,100,26,313
558.0,99189.1357422,100,26,313
558.5,99179.4921875,100,26,314
559.0,99189.2822266,100,26,318
559.5,99195.2392578,100,26,315
560.0,99198.9013672,100,26,317
560.5,99190.2099609,100,26,317
561.0,99162.0117188,100,26,315
561.5,99174.4873047,100,26,316
562.0,99183.6914062,100,26,313
562.5,99201.4648438,100,26,316
563.0,99184.2285156,100,26,314
563.5,99196.3134766,100,26,313
564.0,99147.0947266,100,26,312
564.5,99176.5136719,100,26,316
565.0,99173.5107422,100,26,317
565.5,99169.0429688,100,26,315
566.0,99156.2988281,100,26,315
566.5,99158.3007812,100,26,312
567.0,99175.4150391,100,26,314
567.5,99158.9111328,100,26,312
568.0,99163.8916016,100,26,314
568.5,99165.0878906,100,26,319
569.0,99158.7646484,100,26,313
569.5,99157.7880859,100,26,315
570.0,99176.6357422,100,26,317
570.5,99146.3623047,100,26,310
571.0,99154.3945312,100,26,314
571.5,99171.484375,100,26,314
572.0,99173.9013672,100,26,314
572.5,99155.2246094,100,26,316
573.0,99162.2314453,100,26,313
573.5,99173.2177734,100,26,312
574.0,99167.5292969,100,26,316
574.5,99157.7636719,100,26,315
575.0,99163.4765625,100,26,313
575.5,99142.4560547,100,26,315
576.0,99159.9365234,100,26,315
576.5,99157.7636719,100,26,316
